id,applicant_account_No.,bank_sort_code,age,sex,education_qualifications,income,home_ownership,employment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,loan_approval_status,max_loan_amount(allowed),credit_application_acceptance
251243,88116140,609371,28,,Unknown,20000,RENT,2,PERSONAL,4000,12.68,0.2,N,8,Approved,23982,0
185853,7362324,608376,22,,Unknown,24996,OWN,2,VENTURE,3500,12.98,0.14,N,3,Approved,23983,0
165677,17439322,300098,22,,Unknown,24996,RENT,1,MEDICAL,3500,13.48,0.15,Y,2,Approved,23983,0
205038,69377103,165562,21,,Unknown,30004,OWN,1,PERSONAL,7500,12.99,0.25,N,3,Approved,23986,0
154385,87332887,300250,22,,Unknown,25000,RENT,3,MEDICAL,3500,14.22,0.14,N,2,Approved,23987,0
472802,35192440,230123,22,,Unknown,24000,OWN,0,PERSONAL,2400,7.49,0.1,N,4,Approved,23989,0
629524,6484523,405037,22,,Unknown,24000,OWN,0,EDUCATION,2400,11.48,0.1,N,4,Approved,23989,0
645797,93280839,234635,21,,Unknown,24000,RENT,4,EDUCATION,1200,13.17,0.05,N,3,Approved,23993,0
756277,96237420,609588,22,,Unknown,26400,OWN,6,MEDICAL,5000,13.47,0.19,N,2,Approved,24024,0
842337,72867870,301657,22,,Unknown,26400,OWN,7,VENTURE,5000,12.73,0.19,N,3,Approved,24024,0
737878,47886750,405132,22,,Unknown,26400,RENT,0,MEDICAL,5000,7.9,0.19,N,4,Approved,24024,0
208320,62108057,600168,25,,Unknown,25000,RENT,0,DEBTCONSOLIDATION,7200,8.9,0.29,N,3,Approved,24029,0
382152,53810284,231976,30,,Unknown,17000,RENT,0,EDUCATION,1450,12.87,0.09,N,8,Approved,24039,0
396970,52292408,159900,22,,Unknown,35000,MORTGAGE,3,VENTURE,14400,7.88,0.4,N,4,Approved,24074,0
118135,97269307,608362,22,,Unknown,27000,RENT,1,MEDICAL,5600,7.74,0.21,N,2,Approved,24084,0
219942,40517837,405143,22,,Unknown,26000,MORTGAGE,6,EDUCATION,4500,7.51,0.17,N,3,Approved,24085,0
169823,17298988,165709,23,,Unknown,24000,RENT,0,PERSONAL,3500,10.37,0.15,N,3,Approved,24086,0
446365,99545311,609189,22,,Unknown,30000,MORTGAGE,6,EDUCATION,8875,11.99,0.3,N,3,Approved,24104,0
741130,68771369,602610,24,,Unknown,25800,RENT,0,MEDICAL,6800,6.99,0.26,N,2,Approved,24140,0
224146,78650759,301631,23,,Unknown,28000,RENT,0,VENTURE,8000,12.69,0.28,N,3,Approved,24179,0
217263,78686453,185005,24,,Unknown,26000,RENT,3,MEDICAL,7000,12.42,0.27,N,2,Approved,24180,0
431613,11260886,041307,22,,Unknown,27000,RENT,0,EDUCATION,5500,13.35,0.2,Y,4,Approved,24184,0
950599,4813663,040400,21,,Unknown,24000,RENT,3,PERSONAL,1000,7.29,0.04,N,4,Approved,24193,0
400207,1883842,165187,21,,Unknown,24000,MORTGAGE,5,EDUCATION,1000,9.91,0.04,N,2,Approved,24193,0
176820,36458005,820403,21,,Unknown,24000,RENT,5,EDUCATION,1000,11.49,0.04,N,2,Approved,24193,0
295260,15358090,080050,21,,Unknown,26400,RENT,3,VENTURE,3500,7.9,0.13,N,4,Approved,24208,0
817825,80159397,301242,21,,Unknown,26400,RENT,0,PERSONAL,3500,6.17,0.13,N,3,Approved,24208,0
512369,74280763,608384,21,,Unknown,26400,RENT,0,DEBTCONSOLIDATION,3500,15.23,0.12,N,2,Approved,24208,0
447920,16035203,185050,23,,Unknown,27600,RENT,6,PERSONAL,7500,8.59,0.27,N,3,Approved,24220,0
858840,30798433,501032,23,,Unknown,27600,RENT,2,MEDICAL,7500,10.99,0.27,N,4,Approved,24220,0
687115,44146724,700808,21,,Unknown,28800,MORTGAGE,5,EDUCATION,6000,7.29,0.21,N,4,Approved,24224,0
153702,79755520,608368,21,,Unknown,28800,RENT,5,EDUCATION,6000,7.51,0.21,N,3,Approved,24224,0
307472,7160341,165221,25,,Unknown,24996,RENT,1,DEBTCONSOLIDATION,7000,12.53,0.28,N,2,Approved,24224,0
281716,45925976,406377,25,,Unknown,24996,RENT,4,MEDICAL,7000,13.16,0.28,N,3,Approved,24224,0
574963,61495587,301275,22,,Unknown,26400,RENT,0,VENTURE,4800,12.23,0.18,Y,4,Approved,24225,0
340829,36223026,300030,25,,Unknown,25000,RENT,1,MEDICAL,7000,7.51,0.28,N,3,Approved,24229,0
457296,86132988,231618,25,,Unknown,25000,RENT,0,HOMEIMPROVEMENT,7000,7.74,0.28,N,4,Approved,24229,0
498842,4884496,041304,21,,Unknown,24996,RENT,2,DEBTCONSOLIDATION,2000,7.29,0.08,N,3,Approved,24236,0
349167,98193014,231134,21,,Unknown,24996,RENT,4,DEBTCONSOLIDATION,2000,11.49,0.08,N,3,Approved,24236,0
478573,66461736,235863,70,,Unknown,21600,RENT,0,MEDICAL,6000,6.99,0.28,N,24,Approved,24240,0
741619,54240396,040476,24,,Unknown,26650,MORTGAGE,6,EDUCATION,7700,9.32,0.29,N,2,Approved,24259,0
429923,7685177,608309,22,,Unknown,33000,MORTGAGE,2,VENTURE,12000,12.69,0.36,N,3,Approved,24276,0
252190,54352903,405204,22,,Unknown,33000,MORTGAGE,3,EDUCATION,12000,12.69,0.35,N,2,Approved,24276,0
740129,46408280,301309,21,,Unknown,30000,RENT,3,DEBTCONSOLIDATION,7200,5.79,0.24,N,4,Approved,24282,0
448799,4216130,938831,21,,Unknown,30000,MORTGAGE,5,PERSONAL,7200,9.88,0.24,N,2,Approved,24282,0
435079,65489809,609263,21,,Unknown,30000,RENT,1,PERSONAL,7200,11.71,0.23,N,4,Approved,24282,0
418320,33406872,609280,21,,Unknown,30000,RENT,6,EDUCATION,7200,12.84,0.24,Y,4,Approved,24282,0
299414,93080065,700672,24,,Unknown,35000,RENT,8,VENTURE,17650,10.65,0.49,N,4,Approved,24318,0
266943,10092903,110001,22,,Unknown,30000,OWN,1,VENTURE,8650,12.73,0.28,N,4,Approved,24330,0
457954,11832693,405162,21,,Unknown,27000,MORTGAGE,5,PERSONAL,4000,5.79,0.15,N,3,Approved,24337,0
631021,60659866,700319,23,,Unknown,25700,RENT,4,EDUCATION,5200,13.49,0.19,N,4,Approved,24338,0
644166,17741071,122130,23,,Unknown,26400,RENT,7,VENTURE,6000,7.88,0.23,N,3,Approved,24342,0
504877,5806120,404869,22,,Unknown,27600,OWN,1,EDUCATION,6000,7.74,0.22,N,3,Approved,24343,0
962694,83712068,400001,22,,Unknown,27600,RENT,2,VENTURE,6000,14.72,0.22,Y,2,Approved,24343,0
987719,33585040,400550,22,,Unknown,24432,OWN,0,EDUCATION,2500,11.86,0.1,N,3,Approved,24364,0
765547,83533094,400002,25,,Unknown,24000,OWN,3,MEDICAL,5600,6.54,0.23,N,2,Approved,24381,0
707512,34255460,406243,22,,Unknown,27180,RENT,0,DEBTCONSOLIDATION,5500,5.99,0.2,N,4,Approved,24382,0
931227,72133623,232290,22,,Unknown,28000,RENT,3,EDUCATION,6400,15.99,0.22,N,2,Approved,24382,0
648808,64151535,406283,24,,Unknown,25000,OWN,0,VENTURE,5600,13.11,0.22,Y,4,Approved,24382,0
471999,37600359,235889,24,,Unknown,25000,MORTGAGE,9,DEBTCONSOLIDATION,5600,10.99,0.22,N,4,Approved,24382,0
543999,39592370,405206,21,,Unknown,28000,RENT,5,PERSONAL,5000,5.42,0.18,N,4,Approved,24385,0
951211,41618083,609591,22,,Unknown,24000,MORTGAGE,3,EDUCATION,2000,5.42,0.08,N,3,Approved,24390,0
469871,87974201,609242,22,,Unknown,24000,RENT,1,MEDICAL,2000,9.25,0.08,N,2,Approved,24390,0
627505,65618092,165487,22,,Unknown,24000,RENT,1,VENTURE,2000,10.99,0.08,N,3,Approved,24390,0
975248,31116198,301473,22,,Unknown,24000,OWN,1,VENTURE,2000,7.29,0.08,N,4,Approved,24390,0
564953,80862980,405210,23,,Unknown,25596,RENT,15,EDUCATION,5000,7.9,0.2,N,4,Approved,24419,0
620807,91332602,086119,23,,Unknown,24290,RENT,0,VENTURE,3500,5.99,0.15,N,2,Approved,24420,0
245531,47554370,300001,29,,Unknown,21000,RENT,0,MEDICAL,6000,13.72,0.29,Y,5,Approved,24428,0
605865,62166561,700633,21,,Unknown,29000,RENT,2,VENTURE,6000,7.51,0.2,N,3,Approved,24434,0
843003,59766702,041334,22,,Unknown,28800,RENT,3,MEDICAL,7225,6.62,0.25,N,2,Approved,24436,0
923901,20901551,609556,21,,Unknown,29004,RENT,5,DEBTCONSOLIDATION,6000,11.26,0.21,N,2,Approved,24438,0
101444,40099553,406250,24,,Unknown,30000,MORTGAGE,5,EDUCATION,11525,6.99,0.38,N,3,Approved,24449,0
506854,31427455,230580,26,,Unknown,24996,OWN,3,PERSONAL,8000,11.58,0.32,N,4,Approved,24472,0
343417,20820705,041300,24,,Unknown,30000,OWN,0,HOMEIMPROVEMENT,11500,11.48,0.38,N,2,Approved,24474,0
745484,97518340,622111,25,,Unknown,27600,OWN,2,VENTURE,10000,6.54,0.36,N,4,Approved,24475,0
507034,22723774,405069,23,,Unknown,30000,OWN,2,EDUCATION,10000,9.91,0.33,N,4,Approved,24477,0
113826,17506447,041312,23,,Unknown,30000,MORTGAGE,4,MEDICAL,10000,14.22,0.33,Y,2,Approved,24477,0
816169,26517841,405228,23,,Unknown,30000,MORTGAGE,7,DEBTCONSOLIDATION,10000,11.71,0.33,N,3,Approved,24477,0
335039,71078443,600109,23,,Unknown,30000,MORTGAGE,3,EDUCATION,10000,7.88,0.33,N,2,Approved,24477,0
376174,73566101,700512,23,,Unknown,30000,OWN,0,MEDICAL,10000,5.42,0.33,N,4,Approved,24477,0
911392,8793547,010004,23,,Unknown,30000,MORTGAGE,2,PERSONAL,10000,8.59,0.33,N,3,Approved,24477,0
317532,90142337,405111,26,,Unknown,25000,OWN,10,HOMEIMPROVEMENT,8000,16.29,0.32,Y,4,Approved,24477,0
586647,20742714,405188,21,,Unknown,30000,RENT,0,DEBTCONSOLIDATION,7000,13.98,0.23,Y,2,Approved,24482,0
299031,69514708,608394,21,,Unknown,30000,RENT,0,PERSONAL,7000,9.63,0.23,N,3,Approved,24482,0
361016,73996747,950001,21,,Unknown,30000,RENT,3,MEDICAL,7000,13.98,0.23,N,2,Approved,24482,0
195391,20355186,301561,21,,Unknown,30000,RENT,3,PERSONAL,7000,15.27,0.22,N,4,Approved,24482,0
780859,5752208,405059,22,,Unknown,25000,RENT,6,PERSONAL,3000,11.71,0.12,N,4,Approved,24488,0
541587,31722501,404878,22,,Unknown,25000,RENT,0,EDUCATION,3000,12.53,0.12,N,3,Approved,24488,0
434091,1853471,232862,22,,Unknown,25000,RENT,4,MEDICAL,3000,12.68,0.12,Y,2,Approved,24488,0
651176,55521185,300059,22,,Unknown,25000,MORTGAGE,1,VENTURE,3000,10.99,0.12,N,3,Approved,24488,0
755197,49737415,232866,22,,Unknown,25000,RENT,0,DEBTCONSOLIDATION,3000,11.86,0.12,N,3,Approved,24488,0
911347,95788311,041313,22,,Unknown,25000,RENT,0,EDUCATION,3000,9.91,0.12,N,2,Approved,24488,0
316677,66844380,609500,22,,Unknown,25000,RENT,3,VENTURE,3000,11.11,0.12,N,2,Approved,24488,0
431056,75699316,609379,22,,Unknown,25000,OWN,4,EDUCATION,3000,7.51,0.12,N,2,Approved,24488,0
874365,80727276,405091,22,,Unknown,25000,RENT,2,EDUCATION,3000,7.29,0.12,N,2,Approved,24488,0
809289,9428206,405176,29,,Unknown,18000,RENT,2,VENTURE,1600,13.49,0.08,Y,6,Approved,24488,0
374358,86714183,150000,22,,Unknown,27996,RENT,3,EDUCATION,6250,12.53,0.23,N,2,Approved,24528,0
207328,86873191,041320,27,,Unknown,23000,RENT,3,VENTURE,6500,13.98,0.28,N,9,Approved,24528,0
162056,27708086,126000,24,,Unknown,26400,RENT,0,PERSONAL,7125,5.79,0.27,N,4,Approved,24535,0
527900,22996866,090009,24,,Unknown,28800,MORTGAGE,0,DEBTCONSOLIDATION,10000,6.54,0.35,N,3,Approved,24536,0
753950,27016994,405278,22,,Unknown,36000,RENT,3,DEBTCONSOLIDATION,15000,6.54,0.42,N,4,Approved,24573,0
928740,37743423,609137,24,,Unknown,27000,RENT,9,DEBTCONSOLIDATION,7800,10.99,0.3,N,3,Approved,24579,0
416970,26186531,621000,21,,Unknown,32000,RENT,5,PERSONAL,9000,7.49,0.28,N,2,Approved,24580,0
104268,46344042,404865,22,,Unknown,30000,RENT,0,EDUCATION,8400,11.86,0.27,N,4,Approved,24580,0
127943,91320216,405125,22,,Unknown,26000,RENT,3,VENTURE,4000,14.26,0.15,N,4,Approved,24586,0
744001,37447853,165760,22,,Unknown,26000,RENT,0,DEBTCONSOLIDATION,4000,11.49,0.15,N,3,Approved,24586,0
721159,48483198,230089,23,,Unknown,24000,OWN,0,VENTURE,3000,7.49,0.13,N,4,Approved,24587,0
218156,2163539,609104,23,,Unknown,24000,RENT,0,MEDICAL,3000,8.49,0.13,N,2,Approved,24587,0
154290,2800788,608371,27,,Unknown,20000,RENT,1,HOMEIMPROVEMENT,2400,7.49,0.12,N,10,Approved,24587,0
355744,56638795,608365,22,,Unknown,26004,RENT,4,DEBTCONSOLIDATION,4000,13.99,0.15,Y,3,Approved,24590,0
653667,46478106,600159,21,,Unknown,33009,OWN,5,VENTURE,10000,11.48,0.3,N,3,Approved,24638,0
444152,44731126,165766,24,,Unknown,26400,RENT,3,VENTURE,7000,7.4,0.27,N,4,Approved,24660,0
912898,66824351,405130,23,,Unknown,28000,MORTGAGE,8,EDUCATION,7500,7.74,0.27,N,4,Approved,24680,0
267748,78196691,609267,22,,Unknown,27000,OWN,2,VENTURE,5000,8.94,0.18,N,4,Approved,24684,0
575556,10078070,300173,22,,Unknown,27000,RENT,3,EDUCATION,5000,7.51,0.19,N,3,Approved,24684,0
948399,85657240,040504,22,,Unknown,27000,RENT,2,EDUCATION,5000,7.9,0.18,N,2,Approved,24684,0
118659,22985624,165345,22,,Unknown,27000,MORTGAGE,2,PERSONAL,5000,12.73,0.19,N,4,Approved,24684,0
897610,66897572,165810,22,,Unknown,27000,RENT,6,VENTURE,5000,11.71,0.19,N,3,Approved,24684,0
422954,31548584,302885,22,,Unknown,27000,OWN,6,VENTURE,5000,7.49,0.18,N,4,Approved,24684,0
446072,16540941,405198,22,,Unknown,25000,RENT,5,PERSONAL,2800,6.99,0.11,N,2,Approved,24688,0
320856,28540620,405033,22,,Unknown,29736,RENT,4,EDUCATION,8000,10.99,0.26,N,4,Approved,24690,0
376175,26196091,232320,22,,Unknown,25200,RENT,4,EDUCATION,3000,13.72,0.12,N,2,Approved,24708,0
314404,55966888,980000,22,,Unknown,25200,RENT,1,EDUCATION,3000,7.9,0.12,N,4,Approved,24708,0
425314,14472081,235797,21,,Unknown,35000,MORTGAGE,5,VENTURE,12000,7.9,0.34,N,2,Approved,24727,0
998784,4279201,235626,21,,Unknown,35000,OWN,2,PERSONAL,12000,15.27,0.34,Y,3,Approved,24727,0
831277,5962574,233504,23,,Unknown,25000,OWN,5,VENTURE,4000,9.91,0.16,N,4,Approved,24735,0
200267,24675251,041315,23,,Unknown,25000,RENT,1,PERSONAL,4000,8.7,0.16,N,2,Approved,24735,0
975633,50164780,040482,23,,Unknown,25000,RENT,0,DEBTCONSOLIDATION,4000,7.9,0.16,N,4,Approved,24735,0
524580,11738014,040079,21,,Unknown,25000,RENT,5,PERSONAL,1500,5.99,0.06,N,3,Approved,24742,0
850871,2228440,609303,26,,Unknown,24000,RENT,0,MEDICAL,6400,13.85,0.27,N,3,Approved,24779,0
781851,36561211,050005,22,,Unknown,28000,MORTGAGE,0,VENTURE,6000,10.99,0.21,N,2,Approved,24783,0
191616,98628855,090025,24,,Unknown,25000,RENT,0,DEBTCONSOLIDATION,5200,9.45,0.22,N,2,Approved,24783,0
793529,13833351,239285,21,,Unknown,29004,RENT,5,MEDICAL,5600,13.49,0.19,N,2,Approved,24838,0
668875,11564420,300083,24,,Unknown,27000,OWN,1,HOMEIMPROVEMENT,7500,16.29,0.28,Y,2,Approved,24879,0
615929,35787042,405179,21,,Unknown,27040,RENT,0,VENTURE,3500,9.62,0.13,N,2,Approved,24880,0
247639,48460601,300066,22,,Unknown,29000,RENT,6,EDUCATION,7000,7.9,0.24,N,3,Approved,24882,0
764250,89103377,608312,23,,Unknown,26000,OWN,1,MEDICAL,5000,10.99,0.19,N,4,Approved,24884,0
113935,46625596,236078,21,,Unknown,28000,MORTGAGE,5,VENTURE,4500,7.88,0.16,N,2,Approved,24886,0
422084,78588684,405047,21,,Unknown,26000,RENT,0,DEBTCONSOLIDATION,2400,11.71,0.09,N,2,Approved,24890,0
855735,82642222,165501,22,,Unknown,24000,RENT,1,DEBTCONSOLIDATION,1500,6.91,0.06,N,4,Approved,24891,0
262709,31681867,700603,21,,Unknown,28800,RENT,3,EDUCATION,5325,14.27,0.19,Y,2,Approved,24900,0
584181,76529076,560075,23,,Unknown,25596,RENT,5,PERSONAL,4500,13.16,0.18,N,3,Approved,24920,0
674822,71179391,301495,24,,Unknown,28800,MORTGAGE,2,EDUCATION,9600,5.42,0.33,N,2,Approved,24936,0
191074,77954363,165050,22,,Unknown,24000,MORTGAGE,2,DEBTCONSOLIDATION,1450,13.22,0.06,Y,2,Approved,24942,0
563193,62949326,608386,23,,Unknown,26400,MORTGAGE,7,EDUCATION,5400,16.29,0.2,Y,3,Approved,24943,0
287684,68175795,405056,22,,Unknown,24960,RENT,2,EDUCATION,2500,7.51,0.1,N,3,Approved,24945,0
351385,96840266,165101,21,,Unknown,27600,RENT,1,DEBTCONSOLIDATION,4000,5.99,0.14,N,2,Approved,24967,0
849195,66805768,609390,25,,Unknown,32000,MORTGAGE,7,PERSONAL,15000,12.42,0.47,N,2,Approved,24969,0
535450,6144969,609230,25,,Unknown,28000,OWN,1,VENTURE,10000,7.49,0.36,N,4,Approved,24975,0
525147,52680234,235441,31,,Unknown,20000,RENT,4,EDUCATION,6000,10.59,0.3,N,9,Approved,24976,0
315124,12731141,116701,24,,Unknown,24996,OWN,0,EDUCATION,5000,12.69,0.2,N,2,Approved,24978,0
159764,68994699,609492,24,,Unknown,24996,RENT,2,MEDICAL,5000,10.75,0.2,N,2,Approved,24978,0
859447,78540777,609587,30,,Unknown,20000,RENT,8,MEDICAL,5000,11.71,0.25,N,5,Approved,24979,0
551457,59696232,200052,22,,Unknown,30000,RENT,0,MEDICAL,8000,6.54,0.27,N,4,Approved,24980,0
162014,75358747,200070,22,,Unknown,30000,RENT,0,DEBTCONSOLIDATION,8000,12.69,0.27,N,4,Approved,24980,0
128991,29147176,235911,22,,Unknown,30000,MORTGAGE,1,PERSONAL,8000,12.21,0.27,N,2,Approved,24980,0
626424,20934128,041302,22,,Unknown,30000,RENT,2,MEDICAL,8000,7.9,0.27,N,3,Approved,24980,0
295218,14072832,405276,22,,Unknown,30000,RENT,2,EDUCATION,8000,7.88,0.27,N,3,Approved,24980,0
854241,37194159,700518,22,,Unknown,30000,OWN,4,MEDICAL,8000,13.98,0.27,N,3,Approved,24980,0
967262,98088657,609371,22,,Unknown,30000,RENT,3,EDUCATION,8000,10.59,0.27,N,3,Approved,24980,0
162431,97709568,608376,22,,Unknown,30000,RENT,6,EDUCATION,8000,12.99,0.27,Y,4,Approved,24980,0
562009,95521207,300098,22,,Unknown,30000,RENT,0,EDUCATION,8000,11.71,0.27,N,3,Approved,24980,0
199870,79115926,165562,22,,Unknown,30000,RENT,2,EDUCATION,8000,7.51,0.27,N,4,Approved,24980,0
427318,62665196,300250,22,,Unknown,30000,RENT,6,VENTURE,8000,6.99,0.27,N,4,Approved,24980,0
832215,42386044,230123,22,,Unknown,30000,RENT,4,EDUCATION,8000,12.21,0.27,N,4,Approved,24980,0
106718,53304158,405037,22,,Unknown,30000,RENT,6,EDUCATION,8000,7.74,0.27,N,2,Approved,24980,0
446871,57941817,234635,22,,Unknown,30000,RENT,6,EDUCATION,8000,10.74,0.27,N,3,Approved,24980,0
813471,70110940,609588,22,,Unknown,30000,RENT,3,EDUCATION,8000,6.92,0.27,N,3,Approved,24980,0
362297,47885461,301657,22,,Unknown,30000,RENT,3,DEBTCONSOLIDATION,8000,13.61,0.27,N,2,Approved,24980,0
670931,75137220,405132,22,,Unknown,30000,MORTGAGE,7,EDUCATION,8000,12.98,0.27,N,2,Approved,24980,0
510877,44331260,600168,22,,Unknown,30000,RENT,3,EDUCATION,8000,10.99,0.27,N,2,Approved,24980,0
743192,83981523,231976,22,,Unknown,30000,RENT,0,PERSONAL,8000,10.65,0.27,N,2,Approved,24980,0
522058,91740101,159900,22,,Unknown,30000,RENT,6,MEDICAL,8000,5.79,0.27,N,4,Approved,24980,0
154022,29697270,608362,22,,Unknown,30000,RENT,2,DEBTCONSOLIDATION,8000,14.72,0.27,N,2,Approved,24980,0
177049,46195794,405143,25,,Unknown,24000,RENT,4,PERSONAL,5000,12.99,0.21,N,2,Approved,24982,0
633270,39673707,165709,25,,Unknown,24000,RENT,2,VENTURE,5000,10.37,0.21,N,4,Approved,24982,0
846010,38146092,609189,25,,Unknown,24000,RENT,4,EDUCATION,5000,15.96,0.21,N,4,Approved,24982,0
738455,58523562,602610,25,,Unknown,24000,RENT,2,MEDICAL,5000,12.99,0.21,N,3,Approved,24982,0
398543,64424652,301631,25,,Unknown,24000,RENT,0,MEDICAL,5000,8.94,0.21,N,2,Approved,24982,0
598751,44865864,185005,25,,Unknown,24000,RENT,0,MEDICAL,5000,7.49,0.21,N,2,Approved,24982,0
852782,99376876,041307,25,,Unknown,24000,RENT,0,MEDICAL,5000,10.62,0.21,N,3,Approved,24982,0
635988,22037569,040400,25,,Unknown,24000,OWN,2,EDUCATION,5000,15.65,0.21,Y,3,Approved,24982,0
338669,36068208,165187,25,,Unknown,24000,RENT,4,MEDICAL,5000,11.58,0.21,N,2,Approved,24982,0
644180,46294445,820403,25,,Unknown,24000,RENT,2,DEBTCONSOLIDATION,5000,7.4,0.21,N,3,Approved,24982,0
770714,14171905,080050,29,,Unknown,20000,RENT,1,EDUCATION,4000,5.79,0.2,N,10,Approved,24982,0
579098,55144911,301242,24,,Unknown,25000,RENT,0,MEDICAL,5000,10.99,0.2,N,2,Approved,24983,0
194685,84052827,608384,24,,Unknown,25000,RENT,8,DEBTCONSOLIDATION,5000,6.91,0.2,N,4,Approved,24983,0
226862,85421286,185050,24,,Unknown,25000,RENT,0,VENTURE,5000,8.94,0.21,N,2,Approved,24983,0
743766,79330187,501032,24,,Unknown,25000,RENT,4,MEDICAL,5000,7.49,0.2,N,2,Accept,24983,0
368449,78286137,700808,24,,Unknown,25000,RENT,3,MEDICAL,5000,7.14,0.2,N,2,Accept,24983,0
479214,36325160,608368,24,,Unknown,25000,RENT,8,MEDICAL,5000,12.42,0.2,N,2,Accept,24983,0
929837,74856911,165221,24,,Unknown,25000,RENT,0,MEDICAL,5000,8.94,0.2,N,4,Accept,24983,0
917084,43198489,406377,24,,Unknown,25000,RENT,0,MEDICAL,5000,10.62,0.2,N,2,Accept,24983,0
550814,54307642,301275,24,,Unknown,25000,RENT,0,PERSONAL,5000,7.51,0.2,N,3,Accept,24983,0
189108,52250642,300030,24,,Unknown,25000,RENT,3,VENTURE,5000,11.49,0.2,N,2,Accept,24983,0
602088,52941904,231618,24,,Unknown,25000,RENT,1,MEDICAL,5000,11.36,0.2,N,4,Accept,24983,0
148281,16260329,041304,27,,Unknown,20000,RENT,0,MEDICAL,2000,7.4,0.1,N,5,Accept,24988,0
869429,14815028,231134,22,,Unknown,25000,RENT,3,MEDICAL,2500,9.62,0.1,N,2,Accept,24989,0
757355,73294377,235863,31,,Unknown,19200,OWN,0,MEDICAL,4750,10.62,0.25,N,5,Accept,24989,0
209112,23411514,040476,23,,Unknown,27000,RENT,2,PERSONAL,6000,10.75,0.22,N,3,Accept,25032,0
411971,96717694,608309,23,,Unknown,27000,RENT,7,MEDICAL,6000,10.65,0.22,N,3,Accept,25032,0
902068,41680103,405204,23,,Unknown,27000,RENT,0,EDUCATION,6000,9.88,0.22,N,2,Accept,25032,0
488331,91498738,301309,23,,Unknown,27000,RENT,2,VENTURE,6000,10,0.22,N,4,Accept,25032,0
698058,38399960,938831,23,,Unknown,27000,RENT,2,MEDICAL,6000,11.49,0.22,N,2,Accept,25032,0
450161,57000082,609263,22,,Unknown,24000,RENT,0,DEBTCONSOLIDATION,1350,9.99,0.06,N,3,Accept,25042,0
591238,41204251,609280,28,,Unknown,24000,MORTGAGE,2,MEDICAL,8500,6.54,0.35,N,7,Accept,25074,0
702553,50736348,700672,22,,Unknown,24449,RENT,2,VENTURE,1800,11.89,0.07,N,4,Accept,25085,0
619467,17881104,110001,22,,Unknown,24449,OWN,2,VENTURE,1800,11.89,0.07,N,10,Accept,25085,0
267852,34893938,405162,22,,Unknown,25000,RENT,1,EDUCATION,2400,7.9,0.1,N,3,Accept,25089,0
159397,90719200,700319,22,,Unknown,25000,RENT,0,EDUCATION,2400,10.36,0.1,N,2,Accept,25089,0
673727,97332522,122130,22,,Unknown,25000,RENT,0,MEDICAL,2400,12.53,0.1,N,3,Accept,25089,0
795030,15446430,404869,23,,Unknown,24000,RENT,0,EDUCATION,2500,12.99,0.1,N,4,Accept,25089,0
290609,36926231,400001,23,,Unknown,28800,RENT,6,EDUCATION,8000,7.49,0.28,N,4,Accept,25099,0
761341,34012861,400550,23,,Unknown,28800,RENT,0,MEDICAL,8000,7.51,0.28,N,3,Accept,25099,0
757774,67783793,400002,23,,Unknown,28800,RENT,7,EDUCATION,8000,11.36,0.28,N,2,Accept,25099,0
780933,83067847,406243,23,,Unknown,28800,OWN,0,PERSONAL,8000,16,0.28,Y,4,Accept,25099,0
453807,22252266,232290,37,,Unknown,14400,RENT,2,MEDICAL,1500,6.91,0.1,N,17,Accept,25126,0
172213,28390448,406283,21,,Unknown,43008,OWN,0,VENTURE,20000,6.62,0.45,N,3,Accept,25129,0
267333,58289553,235889,23,,Unknown,25000,RENT,0,EDUCATION,3600,7.49,0.14,N,4,Accept,25136,0
917145,5117066,405206,26,,Unknown,28800,OWN,0,VENTURE,12250,7.51,0.43,N,4,Accept,25161,0
185909,17678336,609591,22,,Unknown,24702,RENT,2,EDUCATION,2000,13.23,0.08,Y,3,Accept,25162,0
772984,40393995,609242,25,,Unknown,26400,MORTGAGE,1,MEDICAL,7800,10.99,0.3,N,3,Accept,25178,0
944192,55724594,165487,22,,Unknown,27996,RENT,4,MEDICAL,5600,9.63,0.2,N,2,Accept,25179,0
416384,94655722,301473,30,,Unknown,20000,RENT,4,VENTURE,4800,14.59,0.24,Y,5,Accept,25179,0
733918,23264912,405210,26,,Unknown,24000,RENT,10,MEDICAL,6000,10.95,0.25,N,4,Accept,25180,0
839654,79645966,086119,26,,Unknown,24000,RENT,5,VENTURE,6000,7.88,0.25,N,2,Accept,25180,0
229552,3447734,300001,26,,Unknown,24000,OWN,0,PERSONAL,6000,11.83,0.25,N,3,Accept,25180,0
585806,12091443,700633,26,,Unknown,24000,OWN,5,VENTURE,6000,8.9,0.25,N,2,Accept,25180,0
868069,11952890,041334,26,,Unknown,24000,RENT,9,EDUCATION,6000,11.49,0.25,N,2,Accept,25180,0
779842,70426994,609556,26,,Unknown,24000,RENT,2,DEBTCONSOLIDATION,6000,10.65,0.25,N,3,Accept,25180,0
800682,28405277,406250,23,,Unknown,28000,RENT,0,EDUCATION,7000,7.74,0.25,N,4,Accept,25181,0
426435,17469178,230580,21,,Unknown,30000,RENT,3,EDUCATION,6300,10.75,0.21,N,2,Accept,25183,0
168049,86007472,041300,23,,Unknown,24000,RENT,0,EDUCATION,2400,6.91,0.1,N,2,Accept,25189,0
